Registry Name,ID,Has Block,Class
securitycraft:reinforced_nether_wart_block,5341,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_grass_path,5342,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stone_button,5343,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_wooden_button,5344,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_lever,5345,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_hopper,5346,true,net.minecraft.item.ItemBlock
securitycraft:projector,5347,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_cauldron,5348,true,net.minecraft.item.ItemBlock
securitycraft:stone_mine,5349,true,net.minecraft.item.ItemBlock
securitycraft:dirt_mine,5350,true,net.minecraft.item.ItemBlock
securitycraft:cobblestone_mine,5351,true,net.minecraft.item.ItemBlock
securitycraft:sand_mine,5352,true,net.minecraft.item.ItemBlock
securitycraft:gravel_mine,5353,true,net.minecraft.item.ItemBlock
securitycraft:gold_mine,5354,true,net.minecraft.item.ItemBlock
securitycraft:iron_mine,5355,true,net.minecraft.item.ItemBlock
securitycraft:coal_mine,5356,true,net.minecraft.item.ItemBlock
securitycraft:lapis_mine,5357,true,net.minecraft.item.ItemBlock
securitycraft:diamond_mine,5358,true,net.minecraft.item.ItemBlock
securitycraft:redstone_mine,5359,true,net.minecraft.item.ItemBlock
securitycraft:emerald_mine,5360,true,net.minecraft.item.ItemBlock
securitycraft:quartz_mine,5361,true,net.minecraft.item.ItemBlock
securitycraft:furnace_mine,5362,true,net.minecraft.item.ItemBlock
securitycraft:codebreaker,5363,false,net.geforcemods.securitycraft.items.ItemCodebreaker
securitycraft:door_indestructible_iron_item,5364,false,net.geforcemods.securitycraft.items.ItemReinforcedDoor
securitycraft:scanner_door_item,5365,false,net.geforcemods.securitycraft.items.ItemScannerDoor
securitycraft:universal_block_remover,5366,false,net.geforcemods.securitycraft.items.ItemUniversalBlockRemover
securitycraft:keycard_lv1,5367,false,net.geforcemods.securitycraft.items.ItemKeycard
securitycraft:keycard_lv2,5368,false,net.geforcemods.securitycraft.items.ItemKeycard
securitycraft:keycard_lv3,5369,false,net.geforcemods.securitycraft.items.ItemKeycard
securitycraft:keycard_lv4,5370,false,net.geforcemods.securitycraft.items.ItemKeycard
securitycraft:keycard_lv5,5371,false,net.geforcemods.securitycraft.items.ItemKeycard
securitycraft:limited_use_keycard,5372,false,net.geforcemods.securitycraft.items.ItemKeycard
securitycraft:remote_access_mine,5373,false,net.geforcemods.securitycraft.items.ItemMineRemoteAccessTool
securitycraft:remote_access_sentry,5374,false,net.geforcemods.securitycraft.items.ItemSentryRemoteAccessTool
securitycraft:bucket_f_water,5375,false,net.geforcemods.securitycraft.items.ItemModifiedBucket
securitycraft:bucket_f_lava,5376,false,net.geforcemods.securitycraft.items.ItemModifiedBucket
securitycraft:universal_block_modifier,5377,false,net.minecraft.item.Item
securitycraft:redstone_module,5378,false,net.geforcemods.securitycraft.items.ItemModule
securitycraft:whitelist_module,5379,false,net.geforcemods.securitycraft.items.ItemModule
securitycraft:blacklist_module,5380,false,net.geforcemods.securitycraft.items.ItemModule
securitycraft:harming_module,5381,false,net.geforcemods.securitycraft.items.ItemModule
securitycraft:smart_module,5382,false,net.geforcemods.securitycraft.items.ItemModule
securitycraft:storage_module,5383,false,net.geforcemods.securitycraft.items.ItemModule
securitycraft:disguise_module,5384,false,net.geforcemods.securitycraft.items.ItemModule
securitycraft:speed_module,5385,false,net.geforcemods.securitycraft.items.ItemModule
securitycraft:wire_cutters,5386,false,net.minecraft.item.Item
securitycraft:admin_tool,5387,false,net.geforcemods.securitycraft.items.ItemAdminTool
securitycraft:keypad_item,5388,false,net.geforcemods.securitycraft.items.ItemKeyPanel
securitycraft:camera_monitor,5389,false,net.geforcemods.securitycraft.items.ItemCameraMonitor
securitycraft:taser,5390,false,net.geforcemods.securitycraft.items.ItemTaser
securitycraft:sc_manual,5391,false,net.geforcemods.securitycraft.items.ItemSCManual
securitycraft:universal_owner_changer,5392,false,net.geforcemods.securitycraft.items.ItemUniversalOwnerChanger
securitycraft:universal_block_reinforcer_lvl1,5393,false,net.geforcemods.securitycraft.items.ItemUniversalBlockReinforcer
securitycraft:universal_block_reinforcer_lvl2,5394,false,net.geforcemods.securitycraft.items.ItemUniversalBlockReinforcer
securitycraft:universal_block_reinforcer_lvl3,5395,false,net.geforcemods.securitycraft.items.ItemUniversalBlockReinforcer
securitycraft:briefcase,5396,false,net.geforcemods.securitycraft.items.ItemBriefcase
securitycraft:universal_key_changer,5397,false,net.geforcemods.securitycraft.items.ItemUniversalKeyChanger
securitycraft:taser_powered,5398,false,net.geforcemods.securitycraft.items.ItemTaser
securitycraft:secret_sign_item,5399,false,net.geforcemods.securitycraft.items.ItemSecretSign
securitycraft:sentry,5400,false,net.geforcemods.securitycraft.items.ItemSentry
securitycraft:crystal_quartz_item,5401,false,net.minecraft.item.Item
securitycraft:keypad_door_item,5402,false,net.geforcemods.securitycraft.items.ItemKeypadDoor
eftm:knife_blade,5403,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:6h5_handle,5404,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:axe_head,5405,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:antique_axe_handle,5406,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:a_2607_handle,5407,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:a_2607_d_handle,5408,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:plastic_axe_handle,5409,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:crash_axe_head,5410,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:er_bayonet_handle,5411,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:tomahawk_head,5412,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:sword_blade,5413,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:sword_handle,5414,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:shovel_head,5415,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:shovel_handle,5416,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:icepick_head,5417,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:icepick_handle,5418,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:machete_blade,5419,false,com.Aushwistic.EFTMW.Items.ItemBase
eftm:6h5,5420,false,com.Aushwistic.EFTMW.Items.tools.ToolKnife
eftm:antique_axe,5421,false,com.Aushwistic.EFTMW.Items.tools.ToolAxe7e
eftm:a_2607,5422,false,com.Aushwistic.EFTMW.Items.tools.ToolKnife
eftm:a_2607_d,5423,false,com.Aushwistic.EFTMW.Items.tools.ToolKnife
eftm:camper_axe,5424,false,com.Aushwistic.EFTMW.Items.tools.ToolAxe9e
eftm:crash_axe,5425,false,com.Aushwistic.EFTMW.Items.tools.ToolAxe7e
eftm:er_bayonet,5426,false,com.Aushwistic.EFTMW.Items.tools.ToolKnife
eftm:freeman_crowbar,5427,false,com.Aushwistic.EFTMW.Items.tools.ToolKnife
eftm:kiba_arms_tactical_tomahawk,5428,false,com.Aushwistic.EFTMW.Items.tools.ToolAxe9e
eftm:m2_tactical_sword,5429,false,com.Aushwistic.EFTMW.Items.tools.ToolKnife
eftm:mpl50,5430,false,com.Aushwistic.EFTMW.Items.tools.ToolET
eftm:red_rebel_icepick,5431,false,com.Aushwistic.EFTMW.Items.tools.ToolIcepick
eftm:sp8_survival_machete,5432,false,com.Aushwistic.EFTMW.Items.tools.ToolKnife
aushcore:steel_ingot,5433,false,com.Aushwistic.aushcore.items.ItemBase
aushcore:purified_iron,5434,false,com.Aushwistic.aushcore.items.ItemBase
aushcore:iron_carbon_mix,5435,false,com.Aushwistic.aushcore.items.ItemBase
aushcore:plastic,5436,false,com.Aushwistic.aushcore.items.ItemBase
aushcore:silicone,5437,false,com.Aushwistic.aushcore.items.ItemBase
aushcore:silicone_ore,5438,true,net.minecraft.item.ItemBlock
aushcore:silicone_block,5439,true,net.minecraft.item.ItemBlock
comforts:sleeping_bag,5440,false,c4.comforts.common.items.ItemSleepingBag
comforts:hammock,5441,false,c4.comforts.common.items.ItemHammock
comforts:rope,5442,true,net.minecraft.item.ItemBlock
coroutil:repairing_block,5443,true,net.minecraft.item.ItemBlock
coroutil:item_repairing_gel,5444,false,CoroUtil.item.ItemRepairingGel
notreepunching:cobblestone/andesite,5445,true,net.minecraft.item.ItemBlock
notreepunching:cobblestone/granite,5446,true,net.minecraft.item.ItemBlock
notreepunching:cobblestone/diorite,5447,true,net.minecraft.item.ItemBlock
notreepunching:pottery/large_vessel,5448,true,net.minecraft.item.ItemBlock
notreepunching:pottery/small_vessel,5449,true,net.minecraft.item.ItemBlock
notreepunching:pottery/bucket,5450,true,net.minecraft.item.ItemBlock
notreepunching:pottery/flower_pot,5451,true,net.minecraft.item.ItemBlock
notreepunching:ceramic_large_vessel,5452,true,net.minecraft.item.ItemBlock
notreepunching:grass_fiber,5453,false,com.alcatrazescapee.alcatrazcore.item.ItemCore
notreepunching:clay_tool,5454,false,com.alcatrazescapee.notreepunching.common.items.ItemClayTool
notreepunching:fire_starter,5455,false,com.alcatrazescapee.notreepunching.common.items.ItemFireStarter
notreepunching:ceramic_small_vessel,5456,false,com.alcatrazescapee.notreepunching.common.items.ItemSmallVessel
notreepunching:ceramic_bucket,5457,false,com.alcatrazescapee.notreepunching.common.items.ItemCeramicBucket
notreepunching:grass_string,5458,false,com.alcatrazescapee.alcatrazcore.item.ItemCore
notreepunching:flint_shard,5459,false,com.alcatrazescapee.alcatrazcore.item.ItemCore
notreepunching:clay_brick,5460,false,com.alcatrazescapee.alcatrazcore.item.ItemCore
notreepunching:rock/stone,5461,false,com.alcatrazescapee.notreepunching.common.items.ItemRock
notreepunching:rock/andesite,5462,false,com.alcatrazescapee.notreepunching.common.items.ItemRock
notreepunching:rock/granite,5463,false,com.alcatrazescapee.notreepunching.common.items.ItemRock
notreepunching:rock/diorite,5464,false,com.alcatrazescapee.notreepunching.common.items.ItemRock
notreepunching:rock/sandstone,5465,false,com.alcatrazescapee.notreepunching.common.items.ItemRock
notreepunching:rock/red_sandstone,5466,false,com.alcatrazescapee.notreepunching.common.items.ItemRock
notreepunching:pickaxe/flint,5467,false,com.alcatrazescapee.alcatrazcore.item.tool.ItemPickCore
notreepunching:axe/flint,5468,false,com.alcatrazescapee.alcatrazcore.item.tool.ItemAxeCore
notreepunching:shovel/flint,5469,false,com.alcatrazescapee.alcatrazcore.item.tool.ItemSpadeCore
notreepunching:hoe/flint,5470,false,com.alcatrazescapee.alcatrazcore.item.tool.ItemHoeCore
notreepunching:knife/flint,5471,false,com.alcatrazescapee.notreepunching.common.items.ItemKnife
notreepunching:knife/iron,5472,false,com.alcatrazescapee.notreepunching.common.items.ItemKnife
notreepunching:knife/gold,5473,false,com.alcatrazescapee.notreepunching.common.items.ItemKnife
notreepunching:knife/diamond,5474,false,com.alcatrazescapee.notreepunching.common.items.ItemKnife
notreepunching:knife/copper,5475,false,com.alcatrazescapee.notreepunching.common.items.ItemKnife
notreepunching:knife/tin,5476,false,com.alcatrazescapee.notreepunching.common.items.ItemKnife
notreepunching:knife/bronze,5477,false,com.alcatrazescapee.notreepunching.common.items.ItemKnife
notreepunching:knife/steel,5478,false,com.alcatrazescapee.notreepunching.common.items.ItemKnife
notreepunching:mattock/iron,5479,false,com.alcatrazescapee.notreepunching.common.items.ItemMattock
notreepunching:mattock/gold,5480,false,com.alcatrazescapee.notreepunching.common.items.ItemMattock
notreepunching:mattock/diamond,5481,false,com.alcatrazescapee.notreepunching.common.items.ItemMattock
notreepunching:mattock/copper,5482,false,com.alcatrazescapee.notreepunching.common.items.ItemMattock
notreepunching:mattock/tin,5483,false,com.alcatrazescapee.notreepunching.common.items.ItemMattock
notreepunching:mattock/bronze,5484,false,com.alcatrazescapee.notreepunching.common.items.ItemMattock
notreepunching:mattock/steel,5485,false,com.alcatrazescapee.notreepunching.common.items.ItemMattock
notreepunching:saw/iron,5486,false,com.alcatrazescapee.notreepunching.common.items.ItemSaw
notreepunching:saw/gold,5487,false,com.alcatrazescapee.notreepunching.common.items.ItemSaw
notreepunching:saw/diamond,5488,false,com.alcatrazescapee.notreepunching.common.items.ItemSaw
notreepunching:saw/copper,5489,false,com.alcatrazescapee.notreepunching.common.items.ItemSaw
notreepunching:saw/tin,5490,false,com.alcatrazescapee.notreepunching.common.items.ItemSaw
notreepunching:saw/bronze,5491,false,com.alcatrazescapee.notreepunching.common.items.ItemSaw
notreepunching:saw/steel,5492,false,com.alcatrazescapee.notreepunching.common.items.ItemSaw
tenshilib:ignore,5493,true,net.minecraft.item.ItemBlock
tenshilib:structure_piece,5494,true,net.minecraft.item.ItemBlock
tenshilib:breakable_barrier,5495,true,net.minecraft.item.ItemBlock
medis:tup,5496,false,net.mcreator.medis.item.ItemTup.ItemCustom
medis:teneke,5497,false,net.mcreator.medis.item.ItemTeneke.ItemCustom
medis:konserve,5498,false,net.mcreator.medis.item.ItemKonserve.ItemCustom
medis:siringa,5499,false,net.mcreator.medis.item.ItemSiringa.ItemCustom
medis:kalip,5500,false,net.mcreator.medis.item.ItemKalip.ItemCustom
medis:surup_cig,5501,false,net.mcreator.medis.item.ItemSurupc.ItemFoodCustom
medis:surup,5502,false,net.mcreator.medis.item.ItemSurup.ItemFoodCustom
medis:kumas,5503,false,net.mcreator.medis.item.ItemKumas.RangedItem
medis:bandaj,5504,false,net.mcreator.medis.item.ItemBandaj.RangedItem
medis:sargi,5505,false,net.mcreator.medis.item.ItemSargi.RangedItem
medis:ilk_yardim,5506,false,net.mcreator.medis.item.ItemIlk_Yardim.RangedItem
medis:medkit,5507,false,net.mcreator.medis.item.ItemJk.RangedItem
medis:adrenalin,5508,false,net.mcreator.medis.item.ItemAdrenalin.ItemCustom
medis:adrenalin2,5509,false,net.mcreator.medis.item.ItemAdrenalin2.ItemCustom
medis:morfin,5510,false,net.mcreator.medis.item.ItemMorfin.ItemCustom
medis:morfin2,5511,false,net.mcreator.medis.item.ItemMorfin2.ItemCustom
medis:asi,5512,false,net.mcreator.medis.item.ItemAsi.ItemCustom
medis:asi2,5513,false,net.mcreator.medis.item.ItemAsi2.ItemCustom
medis:antibiyotik,5514,false,net.mcreator.medis.item.ItemAntibiyotik.ItemCustom
medis:antibiyotik2,5515,false,net.mcreator.medis.item.ItemAntibiyotik2.ItemCustom
medis:agrikesici,5516,false,net.mcreator.medis.item.ItemAgrikesici.ItemCustom
medis:agrikesici10,5517,false,net.mcreator.medis.item.ItemAgrikesici10.ItemCustom
medis:sadren1,5518,false,net.mcreator.medis.item.ItemSadren1.ItemFoodCustom
medis:smorfin1,5519,false,net.mcreator.medis.item.ItemSmorfin1.ItemFoodCustom
medis:sasi1,5520,false,net.mcreator.medis.item.ItemSasi1.ItemFoodCustom
medis:santi1,5521,false,net.mcreator.medis.item.ItemSanti1.ItemFoodCustom
medis:sadren2,5522,false,net.mcreator.medis.item.ItemSadren2.ItemFoodCustom
medis:smorfin2,5523,false,net.mcreator.medis.item.ItemSmorfin2.ItemFoodCustom
medis:sasi2,5524,false,net.mcreator.medis.item.ItemSasi2.ItemFoodCustom
medis:santi2,5525,false,net.mcreator.medis.item.ItemSanti2.ItemFoodCustom
medis:enerji,5526,false,net.mcreator.medis.item.ItemEnerji.ItemFoodCustom
medis:enerji2,5527,false,net.mcreator.medis.item.ItemEnerji2.ItemFoodCustom
medis:kuvvet,5528,false,net.mcreator.medis.item.ItemKuvvet.ItemFoodCustom
medis:kuvvet2,5529,false,net.mcreator.medis.item.ItemKuvvet2.ItemFoodCustom
medis:can,5530,false,net.mcreator.medis.item.ItemCan.ItemFoodCustom
medis:can2,5531,false,net.mcreator.medis.item.ItemCan2.ItemFoodCustom
medis:direnc,5532,false,net.mcreator.medis.item.ItemDirenc.ItemFoodCustom
medis:direnc2,5533,false,net.mcreator.medis.item.ItemDirenc2.ItemFoodCustom
medis:madenci,5534,false,net.mcreator.medis.item.ItemMadenci.ItemFoodCustom
medis:madenci2,5535,false,net.mcreator.medis.item.ItemMadenci2.ItemFoodCustom
medis:madenci3,5536,false,net.mcreator.medis.item.ItemMadenci3.ItemFoodCustom
medis:madenci4,5537,false,net.mcreator.medis.item.ItemMadenci4.ItemFoodCustom
medis:tenekeelma,5538,false,net.mcreator.medis.item.ItemTenekeelma.ItemFoodCustom
medis:tenekekarpuz,5539,false,net.mcreator.medis.item.ItemTenekekarpuz.ItemFoodCustom
medis:tenekehavuc,5540,false,net.mcreator.medis.item.ItemTenekehavuc.ItemFoodCustom
medis:tenekewater,5541,false,net.mcreator.medis.item.ItemTenekewater.ItemFoodCustom
medis:konservebalik,5542,false,net.mcreator.medis.item.ItemKonservebalik.ItemFoodCustom
medis:konservetavuk,5543,false,net.mcreator.medis.item.ItemKonservetavuk.ItemFoodCustom
medis:konservemantar,5544,false,net.mcreator.medis.item.ItemKonservemantar.ItemFoodCustom
medis:konservetavsan,5545,false,net.mcreator.medis.item.ItemKonservetavsan.ItemFoodCustom
medis:konservedomuz,5546,false,net.mcreator.medis.item.ItemKonservedomuz.ItemFoodCustom
medis:konservekoyun,5547,false,net.mcreator.medis.item.ItemKonservekoyun.ItemFoodCustom
medis:konservebiftek,5548,false,net.mcreator.medis.item.ItemKonservebiftek.ItemFoodCustom
medis:redstone_nugget,5549,false,net.mcreator.medis.item.ItemRedstone_nugget.ItemCustom
medis:rsk,5550,false,net.mcreator.medis.item.ItemRsk.ItemCustom
medis:ultimateredstoneblock,5551,true,net.minecraft.item.ItemBlock
medis:redstonepickaxe,5552,false,null
medis:redstoneaxe,5553,false,null
medis:redstonesword,5554,false,null
medis:redstoneshovel,5555,false,null
medis:redstonehoe,5556,false,null
medis:cantopu,5557,false,net.mcreator.medis.item.ItemCantopu.RangedItem
medis:cantoplari,5558,false,net.mcreator.medis.item.ItemCantoplari.RangedItem
medis:peynirlisandvic,5559,false,net.mcreator.medis.item.ItemPeynirlisandvic.ItemFoodCustom
medis:egg8x,5560,false,net.mcreator.medis.item.ItemEgg9x.ItemCustom
medis:ip8,5561,false,net.mcreator.medis.item.ItemIp8.ItemCustom
medis:ok8,5562,false,net.mcreator.medis.item.ItemOk8.ItemCustom
medis:seker8,5563,false,net.mcreator.medis.item.ItemSeker8.ItemCustom
medis:tuy6,5564,false,net.mcreator.medis.item.ItemTuy6.ItemCustom
medis:barut8,5565,false,net.mcreator.medis.item.ItemBarut8.ItemCustom
firstaid:bandage,5566,false,ichttt.mods.firstaid.common.items.DefaultItemHealing
firstaid:plaster,5567,false,ichttt.mods.firstaid.common.items.DefaultItemHealing
firstaid:morphine,5568,false,ichttt.mods.firstaid.common.items.ItemMorphine
ichunutil:compact_porkchop,5569,true,net.minecraft.item.ItemBlock
valkyrielib:guide,5570,false,com.valkyrieofnight.vliblegacy.m_guide.item.ItemGuide
valkyrielib:modifier_component,5571,false,null
valkyrielib:modifier_speed,5572,false,com.valkyrieofnight.vliblegacy.m_modifiers.item.MItemSpeed
cases:case,5589,false,ru.radviger.cases.item.ItemCase
